0.000000000000000000e+00,1.532513226181566246e+01
2.000400080016003206e-03,1.463508408099672131e+01
4.000800160032006413e-03,1.462183125916468640e+01
6.001200240048009185e-03,1.461091437743041688e+01
8.001600320064012825e-03,1.460204364071246985e+01
1.000200040008001647e-02,1.536339039924176753e+01
1.200240048009601837e-02,1.485097669951378485e+01
1.400280056011202201e-02,1.483593668546643585e+01
1.600320064012802565e-02,1.535052420320893596e+01
1.800360072014402929e-02,1.534241530319506808e+01
2.000400080016003293e-02,1.533515837262354964e+01
2.200440088017603657e-02,1.481609943521116257e+01
2.400480096019203674e-02,1.533071820983697187e+01
2.600520104020804038e-02,1.532462527625923165e+01
2.800560112022404402e-02,1.480410954907526389e+01
3.000600120024004766e-02,1.464680728414404776e+01
3.200640128025605130e-02,1.463180681464114485e+01
3.400680136027205147e-02,1.461944088939957886e+01
3.600720144028805858e-02,1.460936709167745562e+01
3.800760152030405875e-02,1.535999070359620156e+01
4.000800160032006586e-02,1.535071959083378879e+01
4.200840168033606603e-02,1.534247738440795850e+01
4.400880176035207314e-02,1.533509989617561864e+01
4.600920184036807331e-02,1.482555908823854551e+01
4.800960192038407348e-02,1.481369132246509324e+01
5.001000200040008059e-02,1.480376638874935047e+01
5.201040208041608076e-02,1.533595722614744261e+01
5.401080216043208787e-02,1.464536203928121161e+01
5.601120224044808804e-02,1.463096676925310469e+01
5.801160232046409515e-02,1.461913846847288845e+01
6.001200240048009532e-02,1.535566000266040732e+01
6.201240248049610243e-02,1.534705422748228720e+01
6.401280256051210260e-02,1.533937577095488969e+01
6.601320264052810971e-02,1.533247622385524700e+01
6.801360272054410294e-02,1.532623219049558116e+01
7.001400280056011005e-02,1.462881422702973566e+01
7.201440288057611716e-02,1.461659139202630620e+01
7.401480296059212427e-02,1.460656219735074046e+01
7.601520304060811750e-02,1.484809032015263597e+01
7.801560312062412461e-02,1.483348277962563166e+01
8.001600320064013172e-02,1.535077101915370079e+01
8.201640328065612495e-02,1.534263153398342894e+01
8.401680336067213206e-02,1.533535527322466230e+01
8.601720344068813917e-02,1.532880305573890034e+01
8.801760352070414628e-02,1.481308806968892178e+01
9.001800360072013951e-02,1.532495644300548143e+01
9.201840368073614662e-02,1.464085634462030683e+01
9.401880376075215373e-02,1.462665338069890630e+01
9.601920384076814696e-02,1.461494697360452122e+01
9.801960392078415407e-02,1.483204335623143066e+01
1.000200040008001612e-01,1.481988750949423839e+01
1.020204040808161683e-01,1.534849566316019143e+01
1.040208041608321615e-01,1.534071418494885641e+01
1.060212042408481686e-01,1.462831346150618117e+01
1.080216043208641757e-01,1.534306131822531682e+01
1.100220044008801829e-01,1.533581654273352868e+01
1.120224044808961761e-01,1.462506114961058934e+01
1.140228045609121832e-01,1.461391321123354103e+01
1.160232046409281903e-01,1.535107381316587372e+01
1.180236047209441835e-01,1.534271808898685308e+01
1.200240048009601906e-01,1.533524130485752401e+01
1.220244048809761978e-01,1.482745819931461639e+01
1.240248049609922049e-01,1.481524621677344200e+01
1.260252050410081981e-01,1.480502334591385605e+01
1.280256051210242052e-01,1.464201605800128370e+01
1.300260052010402123e-01,1.462834497148307022e+01
1.320264052810562194e-01,1.461716344344312724e+01
1.340268053610722265e-01,1.536433052738632377e+01
1.360272054410882059e-01,1.535472382101795752e+01
1.380276055211042130e-01,1.534618998870644191e+01
1.400280056011202201e-01,1.533855903693828360e+01
1.420284056811362272e-01,1.533168929300556727e+01
1.440288057611522343e-01,1.532546250318664960e+01
1.460292058411682414e-01,1.531977980748384738e+01
1.480296059211842485e-01,1.463510176544678743e+01
1.500300060012002279e-01,1.462147025922383214e+01
1.520304060812162350e-01,1.461021122916270265e+01
1.540308061612322421e-01,1.484537678958509588e+01
1.560312062412482492e-01,1.483064774388621920e+01
1.580316063212642563e-01,1.481834031399084495e+01
1.600320064012802634e-01,1.480812110336923126e+01
1.620324064812962706e-01,1.479970112653002978e+01
1.640328065613122499e-01,1.535323926897041424e+01
1.660332066413282570e-01,1.464820925016090669e+01
1.680336067213442641e-01,1.463407435089659181e+01
1.700340068013602712e-01,1.536106241286995910e+01
1.720344068813762783e-01,1.535208090952587412e+01
1.740348069613922855e-01,1.534407493418798829e+01
1.760352070414082926e-01,1.533688995467182181e+01
1.780356071214242719e-01,1.463507465692046949e+01
1.800360072014402790e-01,1.462252098488395902e+01
1.820364072814562861e-01,1.534902738511536313e+01
