0.000000000000000000e+00,1.417336263445268330e+01
2.000400080016003206e-03,1.417337535399108539e+01
4.000800160032006413e-03,1.417338807393960742e+01
6.001200240048009185e-03,1.417340079427821742e+01
8.001600320064012825e-03,1.417341351502026647e+01
1.000200040008001647e-02,1.417342623612917052e+01
1.200240048009601837e-02,1.417343895763038297e+01
1.400280056011202201e-02,1.417345167950361251e+01
1.600320064012802565e-02,1.417346440174245892e+01
1.800360072014402929e-02,1.417347712434580487e+01
2.000400080016003293e-02,1.417348984730245398e+01
2.200440088017603657e-02,1.417350257061126761e+01
2.400480096019203674e-02,1.417351529426620793e+01
2.600520104020804038e-02,1.417352801826034536e+01
2.800560112022404402e-02,1.417354074259752039e+01
3.000600120024004766e-02,1.417355346726037979e+01
3.200640128025605130e-02,1.417356619224489300e+01
3.400680136027205147e-02,1.417357891754292787e+01
3.600720144028805858e-02,1.417359164316429521e+01
3.800760152030405875e-02,1.417360436909188515e+01
4.000800160032006586e-02,1.417361709532215741e+01
4.200840168033606603e-02,1.417362982185156106e+01
4.400880176035207314e-02,1.417364254867721840e+01
4.600920184036807331e-02,1.417365527578438211e+01
4.800960192038407348e-02,1.417366800318502484e+01
5.001000200040008059e-02,1.417368073085729208e+01
5.201040208041608076e-02,1.417369345880350906e+01
5.401080216043208787e-02,1.417370618702161700e+01
5.601120224044808804e-02,1.417371891550291529e+01
5.801160232046409515e-02,1.417373164424157217e+01
6.001200240048009532e-02,1.417374437323516823e+01
6.201240248049610243e-02,1.417375710248494158e+01
6.401280256051210260e-02,1.417376983196638918e+01
6.601320264052810971e-02,1.417378256170278661e+01
6.801360272054410294e-02,1.417379529166080054e+01
7.001400280056011005e-02,1.417380802186132627e+01
7.201440288057611716e-02,1.417382075228707627e+01
7.401480296059212427e-02,1.417383348293158640e+01
7.601520304060811750e-02,1.417384621379497567e+01
7.801560312062412461e-02,1.417385894487279074e+01
8.001600320064013172e-02,1.417387167616033850e+01
8.201640328065612495e-02,1.417388440765181379e+01
8.401680336067213206e-02,1.417389713934402273e+01
8.601720344068813917e-02,1.417390987122869461e+01
8.801760352070414628e-02,1.417392260330614384e+01
9.001800360072013951e-02,1.417393533557497776e+01
9.201840368073614662e-02,1.417394806801826057e+01
9.401880376075215373e-02,1.417396080065014097e+01
9.601920384076814696e-02,1.417397353345342559e+01
9.801960392078415407e-02,1.417398626642751047e+01
1.000200040008001612e-01,1.417399899957130316e+01
1.020204040808161683e-01,1.417401173287137439e+01
1.040208041608321615e-01,1.417402446633702340e+01
1.060212042408481686e-01,1.417403719995258449e+01
1.080216043208641757e-01,1.417404993372333166e+01
1.100220044008801829e-01,1.417406266763645384e+01
1.120224044808961761e-01,1.417407540169349645e+01
1.140228045609121832e-01,1.417408813588889593e+01
1.160232046409281903e-01,1.417410087022321363e+01
1.180236047209441835e-01,1.417411360468979353e+01
1.200240048009601906e-01,1.417412633928310051e+01
1.220244048809761978e-01,1.417413907399538608e+01
1.240248049609922049e-01,1.417415180882946579e+01
1.260252050410081981e-01,1.417416454378341939e+01
1.280256051210242052e-01,1.417417727884311418e+01
1.300260052010402123e-01,1.417419001402251233e+01
1.320264052810562194e-01,1.417420274930285906e+01
1.340268053610722265e-01,1.417421548468378489e+01
1.360272054410882059e-01,1.417422822016441231e+01
1.380276055211042130e-01,1.417424095573946730e+01
1.400280056011202201e-01,1.417425369140174496e+01
1.420284056811362272e-01,1.417426642716017149e+01
1.440288057611522343e-01,1.417427916300120572e+01
1.460292058411682414e-01,1.417429189891854691e+01
1.480296059211842485e-01,1.417430463492071446e+01
1.500300060012002279e-01,1.417431737099584410e+01
1.520304060812162350e-01,1.417433010713896735e+01
1.540308061612322421e-01,1.417434284334880346e+01
1.560312062412482492e-01,1.417435557962708792e+01
1.580316063212642563e-01,1.417436831596455882e+01
1.600320064012802634e-01,1.417438105235604162e+01
1.620324064812962706e-01,1.417439378881070411e+01
1.640328065613122499e-01,1.417440652531341172e+01
1.660332066413282570e-01,1.417441926185858847e+01
1.680336067213442641e-01,1.417443199845513568e+01
1.700340068013602712e-01,1.417444473509312886e+01
1.720344068813762783e-01,1.417445747177447579e+01
1.740348069613922855e-01,1.417447020848485906e+01
1.760352070414082926e-01,1.417448294523054919e+01
1.780356071214242719e-01,1.417449568200536447e+01
1.800360072014402790e-01,1.417450841880848245e+01
1.820364072814562861e-01,1.417452115563939685e+01
1.840368073614722932e-01,1.417453389248539963e+01
1.860372074414883004e-01,1.417454662934860288e+01
1.880376075215043075e-01,1.417455936622721069e+01
1.900380076015203146e-01,1.417457210312509908e+01
1.920384076815362939e-01,1.417458484002260377e+01
1.940388077615523010e-01,1.417459757693329792e+01
1.960392078415683081e-01,1.417461031384939751e+01
1.980396079215843153e-01,1.417462305076375273e+01
2.000400080016003224e-01,1.417463578767164556e+01
2.020404080816163295e-01,1.417464852457738367e+01
2.040408081616323366e-01,1.417466126148294059e+01
2.060412082416483437e-01,1.417467399837203423e+01
2.080416083216643230e-01,1.417468673525020861e+01
2.100420084016803302e-01,1.417469947211130155e+01
2.120424084816963373e-01,1.417471220895590100e+01
2.140428085617123444e-01,1.417472494577841147e+01
2.160432086417283515e-01,1.417473768257550226e+01
2.180436087217443586e-01,1.417475041935222535e+01
2.200440088017603657e-01,1.417476315609832938e+01
2.220444088817763451e-01,1.417477589281076433e+01
2.240448089617923522e-01,1.417478862949640472e+01
2.260452090418083593e-01,1.417480136613987440e+01
2.280456091218243664e-01,1.417481410274577414e+01
2.300460092018403735e-01,1.417482683931583232e+01
2.320464092818563806e-01,1.417483957583383081e+01
2.340468093618723877e-01,1.417485231231055032e+01
2.360472094418883671e-01,1.417486504874019104e+01
2.380476095219043742e-01,1.417487778511531005e+01
2.400480096019203813e-01,1.417489052143928063e+01
2.420484096819363884e-01,1.417490325770797455e+01
2.440488097619523955e-01,1.417491599392018387e+01
2.460492098419684026e-01,1.417492873007050846e+01
