0.000000000000000000e+00,2.327192352064514935e+01
2.000400080016003206e-03,2.327122404000649425e+01
4.000800160032006413e-03,2.326843247248102386e+01
6.001200240048009185e-03,2.326420589344209588e+01
8.001600320064012825e-03,2.325904691080580022e+01
1.000200040008001647e-02,2.325333628761605098e+01
1.200240048009601837e-02,2.324735904505086737e+01
1.400280056011202201e-02,2.324132530209219993e+01
1.600320064012802565e-02,2.323538687392754909e+01
1.800360072014402929e-02,2.322965045852506805e+01
2.000400080016003293e-02,2.322418808360303899e+01
2.200440088017603657e-02,2.321904535779036394e+01
2.400480096019203674e-02,2.321424796503401211e+01
2.600520104020804038e-02,2.320980675641128599e+01
2.800560112022404402e-02,2.320572172426777513e+01
3.000600120024004766e-02,2.320198508805559001e+01
3.200640128025605130e-02,2.319858367550336453e+01
3.400680136027205147e-02,2.319550074669295725e+01
3.600720144028805858e-02,2.319271737885925333e+01
3.800760152030405875e-02,2.319021350608749188e+01
4.000800160032006586e-02,2.318796868895675800e+01
4.200840168033606603e-02,2.318596267385636978e+01
4.400880176035207314e-02,2.318417578933834378e+01
4.600920184036807331e-02,2.318258921709751164e+01
4.800960192038407348e-02,2.318118516714861954e+01
5.001000200040008059e-02,2.317994698056150327e+01
5.201040208041608076e-02,2.317885917806639284e+01
5.401080216043208787e-02,2.317790746876819341e+01
5.601120224044808804e-02,2.317707873017553410e+01
5.801160232046409515e-02,2.317636096801096457e+01
6.001200240048009532e-02,2.317574326250774064e+01
6.201240248049610243e-02,2.317521570616140991e+01
6.401280256051210260e-02,2.317476933669650307e+01
6.601320264052810971e-02,2.317439606812712327e+01
6.801360272054410294e-02,2.317408862193475727e+01
7.001400280056011005e-02,2.317384045981814822e+01
7.201440288057611716e-02,2.317364571908187898e+01
7.401480296059212427e-02,2.317349915130434113e+01
7.601520304060811750e-02,2.317339606470947544e+01
7.801560312062412461e-02,2.317333227048686339e+01
8.001600320064013172e-02,2.650261165334913471e+01
8.201640328065612495e-02,2.636236596937809651e+01
8.401680336067213206e-02,2.623206773402898051e+01
8.601720344068813917e-02,2.611143258844846571e+01
8.801760352070414628e-02,2.600005844007164058e+01
9.001800360072013951e-02,2.589746352577860833e+01
9.201840368073614662e-02,2.695754544200029912e+01
9.401880376075215373e-02,2.858198773665128201e+01
9.601920384076814696e-02,2.832510724141932812e+01
9.801960392078415407e-02,2.809150858753778834e+01
1.000200040008001612e-01,2.787913611571233830e+01
1.020204040808161683e-01,2.768607625286685803e+01
1.040208041608321615e-01,2.751055257883083627e+01
1.060212042408481686e-01,2.735092077173025871e+01
1.080216043208641757e-01,2.720566323484058557e+01
1.100220044008801829e-01,2.707338335385810879e+01
1.120224044808961761e-01,2.695279941844012228e+01
1.140228045609121832e-01,2.684273828688341723e+01
1.160232046409281903e-01,2.674212889112754610e+01
1.180236047209441835e-01,2.933886476060884618e+01
1.200240048009601906e-01,2.902861110808765943e+01
1.220244048809761978e-01,2.874966269990855139e+01
1.240248049609922049e-01,2.849864194793847361e+01
1.260252050410081981e-01,2.827253779280203005e+01
1.280256051210242052e-01,2.806866193647084273e+01
1.300260052010402123e-01,2.788461159972088055e+01
1.320264052810562194e-01,2.771823752628346327e+01
1.340268053610722265e-01,2.756761625928683657e+01
1.360272054410882059e-01,2.743102593984076165e+01
1.380276055211042130e-01,2.730692504472168025e+01
1.400280056011202201e-01,2.779455618096121583e+01
1.420284056811362272e-01,2.818938695171187092e+01
1.440288057611522343e-01,2.796324611623145273e+01
1.460292058411682414e-01,2.776082268533390263e+01
1.480296059211842485e-01,2.757938748668052042e+01
1.500300060012002279e-01,2.741652801963369868e+01
